time,open,high,low,close,PlotCandle (Open),PlotCandle (High,PlotCandle (Low),PlotCandle (Close),Plot
2026-03-31T08:00:00-04:00,23359.75,23439.25,23312,23370.25,,23439.25,23312,23370.25,24997.7775
2026-03-31T09:00:00-04:00,23370.75,23575,23357,23565,,23575,23357,23565,24997.7775
2026-03-31T10:00:00-04:00,23569,23587.75,23376.5,23409.5,,23587.75,23376.5,23409.5,24997.7775
2026-03-31T11:00:00-04:00,23409.25,23558.75,23407.5,23446.5,,23558.75,23407.5,23446.5,24997.7775
2026-03-31T12:00:00-04:00,23446.25,23857.25,23435.75,23775.25,,23857.25,23435.75,23775.25,24997.7775
2026-03-31T13:00:00-04:00,23775.75,23876,23747.5,23761,,23876,23747.5,23761,24997.7775
2026-03-31T14:00:00-04:00,23760,23872,23760,23855.5,,23872,23760,23855.5,24997.7775
2026-03-31T15:00:00-04:00,23856.25,23975.25,23833.5,23909.75,,23975.25,23833.5,23909.75,24997.7775
2026-03-31T16:00:00-04:00,23909.5,23945.5,23868.25,23905.5,,23945.5,23868.25,23905.5,25003.15625
2026-03-31T18:00:00-04:00,23889,23974,23880,23958,,23974,23880,23958,25003.15625
2026-03-31T19:00:00-04:00,23957,24045.75,23943,24038,,24045.75,23943,24038,25003.15625
2026-03-31T20:00:00-04:00,24036.25,24048.25,23992.25,24036.25,,24048.25,23992.25,24036.25,25003.15625
2026-03-31T21:00:00-04:00,24037,24042.25,23967,23976.25,,24042.25,23967,23976.25,25003.15625
2026-03-31T22:00:00-04:00,23978.25,23996.25,23956.25,23966.25,,23996.25,23956.25,23966.25,25003.15625
2026-03-31T23:00:00-04:00,23966.75,23993.5,23963.25,23981.75,,23993.5,23963.25,23981.75,25003.15625
2026-04-01T00:00:00-04:00,23982,24022.5,23978.5,24011.75,,24022.5,23978.5,24011.75,25003.15625
2026-04-01T01:00:00-04:00,24013.75,24073.75,24007.5,24041.25,,24073.75,24007.5,24041.25,25003.15625
2026-04-01T02:00:00-04:00,24041.5,24176.75,24039,24169,,24176.75,24039,24169,25003.15625
2026-04-01T03:00:00-04:00,24169.5,24181.25,24072.25,24079.25,,24181.25,24072.25,24079.25,25003.15625
2026-04-01T04:00:00-04:00,24078.75,24106.5,24026.75,24071.75,,24106.5,24026.75,24071.75,25003.15625
2026-04-01T05:00:00-04:00,24072,24090.75,24003.5,24068,,24090.75,24003.5,24068,25003.15625
2026-04-01T06:00:00-04:00,24070.75,24140,24050.75,24127,,24140,24050.75,24127,25003.15625
2026-04-01T07:00:00-04:00,24128.5,24205,24123.5,24191,,24205,24123.5,24191,25003.15625
2026-04-01T08:00:00-04:00,24189.75,24246,24050,24062.25,,24246,24050,24062.25,25003.15625
2026-04-01T09:00:00-04:00,24061,24194.75,24036,24120.75,,24194.75,24036,24120.75,25003.15625
2026-04-01T10:00:00-04:00,24121.75,24270,24108.75,24260,,24270,24108.75,24260,25003.15625
2026-04-01T11:00:00-04:00,24260.25,24327,24229.75,24313.25,,24327,24229.75,24313.25,25003.15625
2026-04-01T12:00:00-04:00,24314,24330.75,24288.25,24318.75,,24330.75,24288.25,24318.75,25003.15625
2026-04-01T13:00:00-04:00,24319.75,24348.25,24265.5,24266.75,,24348.25,24265.5,24266.75,25003.15625
2026-04-01T14:00:00-04:00,24266.75,24273.5,24124.5,24159,,24273.5,24124.5,24159,25003.15625
2026-04-01T15:00:00-04:00,24159,24255.75,24153.75,24200.75,,24255.75,24153.75,24200.75,25003.15625
2026-04-01T16:00:00-04:00,24201,24215.75,24176.5,24187.25,,24215.75,24176.5,24187.25,25011.22875
2026-04-01T18:00:00-04:00,24180,24206,24158,24170.5,,24206,24158,24170.5,25011.22875
2026-04-01T19:00:00-04:00,24170.5,24203.75,24159.25,24183.5,,24203.75,24159.25,24183.5,25011.22875
2026-04-01T20:00:00-04:00,24183,24245.75,24154.5,24236.25,,24245.75,24154.5,24236.25,25011.22875
2026-04-01T21:00:00-04:00,24236,24240,23912.5,23938.5,,24240,23912.5,23938.5,25011.22875
2026-04-01T22:00:00-04:00,23940.5,23967,23856,23884.75,,23967,23856,23884.75,25011.22875
2026-04-01T23:00:00-04:00,23885.5,23894.75,23815,23821.5,,23894.75,23815,23821.5,25011.22875
2026-04-02T00:00:00-04:00,23821.75,23841.25,23795,23803,,23841.25,23795,23803,25011.22875
2026-04-02T01:00:00-04:00,23805.25,23827,23753.75,23756,,23827,23753.75,23756,25011.22875
2026-04-02T02:00:00-04:00,23757.5,23819,23752.5,23815.5,,23819,23752.5,23815.5,25011.22875
2026-04-02T03:00:00-04:00,23815.75,23882,23795.25,23879.25,,23882,23795.25,23879.25,25011.22875
2026-04-02T04:00:00-04:00,23878.5,23881.75,23823.25,23834.75,,23881.75,23823.25,23834.75,25011.22875
2026-04-02T05:00:00-04:00,23835.25,23860,23818.5,23830.25,,23860,23818.5,23830.25,25011.22875
2026-04-02T06:00:00-04:00,23831.5,23840.75,23775,23813.25,,23840.75,23775,23813.25,25011.22875
2026-04-02T07:00:00-04:00,23811.75,23822,23682,23682.75,,23822,23682,23682.75,25011.22875
2026-04-02T08:00:00-04:00,23684,23757.75,23666,23725.5,,23757.75,23666,23725.5,25011.22875
2026-04-02T09:00:00-04:00,23725.25,23908.25,23678,23898,,23908.25,23678,23898,25011.22875
2026-04-02T10:00:00-04:00,23897.75,24266.75,23859,24175,,24266.75,23859,24175,25011.22875
2026-04-02T11:00:00-04:00,24174.5,24214.5,24089,24136,,24214.5,24089,24136,25011.22875
2026-04-02T12:00:00-04:00,24136,24177,24057.5,24121,,24177,24057.5,24121,25011.22875
2026-04-02T13:00:00-04:00,24120.5,24182.75,24063.5,24090.75,,24182.75,24063.5,24090.75,25011.22875
