time,open,high,low,close,PlotCandle (Open),PlotCandle (High,PlotCandle (Low),PlotCandle (Close),Plot
2014-01-06,6744.75,6791.25,6720,6777.5,,6791.25,6720,6777.5,6352.90125
2014-01-13,6777.5,6824.5,6706.75,6798.75,,6824.5,6706.75,6798.75,6372.6625
2014-01-21,6798.75,6849.5,6742,6742,,6849.5,6742,6742,6388.835
2014-01-27,6746,6759.25,6668.5,6729.5,,6759.25,6668.5,6729.5,6406.21875
2014-02-03,6728.25,6776,6626.25,6776,,6776,6626.25,6776,6423.64625
2014-02-10,6774.5,6882.25,6764.75,6875.25,,6882.25,6764.75,6875.25,6443.25
2014-02-18,6874.25,6901,6852.5,6878,,6901,6852.5,6878,6458.20875
2014-02-24,6880,6936.75,6869.25,6914.25,,6936.75,6869.25,6914.25,6476.53625
2014-03-03,6892.25,6954.75,6851.25,6918.5,,6954.75,6851.25,6918.5,6494.30375
2014-03-10,6915.75,6940.25,6840,6842.25,,6940.25,6840,6842.25,6511.67
2014-03-17,6843.5,6933.5,6822.75,6863.75,,6933.5,6822.75,6863.75,6529.59625
2014-03-24,6861,6877.75,6756,6784.75,,6877.75,6756,6784.75,6545.81375
2014-03-31,6793.25,6889.75,6743.5,6762.75,,6889.75,6743.5,6762.75,6562.54875
2014-04-07,6760.25,6820.25,6652.25,6663.5,,6820.25,6652.25,6663.5,6579.085
2014-04-14,6656.5,6763.25,6625.5,6744.75,,6763.25,6625.5,6744.75,6591.24875
2014-04-21,6745.75,6839,6737.25,6751.75,,6839,6737.25,6751.75,6606.74
2014-04-28,6756.75,6826.25,6701.25,6796.5,,6826.25,6701.25,6796.5,6619.7
2014-05-05,6804,6824.5,6718.25,6770.75,,6824.5,6718.25,6770.75,6632.81875
2014-05-12,6770,6845,6761,6805,,6845,6761,6805,6646.26375
2014-05-19,6807.5,6897.75,6786.25,6896.5,,6897.75,6786.25,6896.5,6659.405
2014-05-27,6899.75,6961.25,6898.25,6949.5,,6961.25,6898.25,6949.5,6671.74875
2014-06-02,6955.75,7021,6928,7020.75,,7021,6928,7020.75,6689.08
2014-06-09,7020.75,7027.25,6972.25,6998,,7027.25,6972.25,6998,6706.91125
2014-06-16,6995.5,7030.5,6977.75,7021.5,,7030.5,6977.75,7021.5,6724.8375
2014-06-23,7019.5,7065,7008.5,7059,,7065,7008.5,7059,6741.67
2014-06-30,7058.75,7145.25,7055,7143,,7145.25,7055,7143,6756.2675
2014-07-07,7140,7143,7058.75,7126.25,,7143,7058.75,7126.25,6773.34625
2014-07-14,7125.25,7168.25,7081.25,7159.5,,7168.25,7081.25,7159.5,6790.9325
2014-07-21,7156.75,7218.5,7137,7183,,7218.5,7137,7183,6810.10125
2014-07-28,7181.25,7210.25,7074.75,7097.25,,7210.25,7074.75,7097.25,6828.4925
2014-08-04,7100.25,7143,7053.75,7101.5,,7143,7053.75,7101.5,6842.625
2014-08-11,7101.25,7221.75,7101,7213.5,,7221.75,7101,7213.5,6857.405
2014-08-18,7218.25,7288.25,7218.25,7284.5,,7288.25,7218.25,7284.5,6874.37125
2014-08-25,7284.75,7313.25,7281.75,7306,,7313.25,7281.75,7306,6892.75125
2014-09-02,7306,7341,7279.25,7317.5,,7341,7279.25,7317.5,6906.67125
2014-09-08,7313.75,7337.75,7280.5,7292.5,,7337.75,7280.5,7292.5,6924.19
2014-09-15,7284.75,7353.25,7238.75,7319.75,,7353.25,7238.75,7319.75,6939.66625
2014-09-22,7326.25,7326.5,7232.75,7278.25,,7326.5,7232.75,7278.25,6953.82875
2014-09-29,7280.25,7299.25,7162.25,7250,,7299.25,7162.25,7250,6968.05875
2014-10-06,7252.25,7282.25,7085.5,7086.25,,7282.25,7085.5,7086.25,6979.105
2014-10-13,7083,7120.25,6918.5,7037.75,,7120.25,6918.5,7037.75,6984.79625
2014-10-20,7046.25,7273,7027.75,7272.5,,7273,7027.75,7272.5,6995.975
2014-10-27,7270.25,7398,7244,7376.75,,7398,7244,7376.75,7009.46
2014-11-03,7384.75,7414.25,7354.25,7385.25,,7414.25,7354.25,7385.25,7023.995
2014-11-10,7387.25,7461.5,7378.5,7459.5,,7461.5,7378.5,7459.5,7041.94375
2014-11-17,7457.75,7519,7426,7483.75,,7519,7426,7483.75,7061.32
2014-11-24,7484.25,7582.5,7482.5,7572.25,,7582.5,7482.5,7572.25,7075.57125
2014-12-01,7565.25,7570,7508,7549,,7570,7508,7549,7092.14
2014-12-08,7548.75,7554.75,7422.5,7429,,7554.75,7422.5,7429,7106.4475
2014-12-15,7424,7542.25,7318.5,7516.75,,7542.25,7318.5,7516.75,7119.0575
2014-12-22,7519.75,7559.75,7512.5,7550.25,,7559.75,7512.5,7550.25,7131.55
2014-12-29,7552.75,7558.5,7438.75,7452.25,,7558.5,7438.75,7452.25,7143.91375
2015-01-05,7453.75,7490.25,7319.75,7436.5,,7490.25,7319.75,7436.5,7157.8475
2015-01-12,7439,7485.5,7279.25,7376.25,,7485.5,7279.25,7376.25,7171.6125
2015-01-20,7376.5,7524,7346.75,7502,,7524,7346.75,7502,7185.3275
2015-01-26,7487.25,7516,7333.5,7380.75,,7516,7333.5,7380.75,7203.0075
2015-02-02,7381.25,7506,7323.25,7473.75,,7506,7323.25,7473.75,7219.95625
2015-02-09,7464.25,7619.75,7439.25,7617.75,,7619.75,7439.25,7617.75,7239.0375
2015-02-17,7611.25,7682.75,7602.25,7679,,7682.75,7602.25,7679,7255.96625
2015-02-23,7677.5,7702.5,7664.75,7684,,7702.5,7664.75,7684,7278.36875
2015-03-02,7684.75,7721,7627,7648.25,,7721,7627,7648.25,7300.215
2015-03-09,7649.5,7662.5,7526,7549.25,,7662.5,7526,7549.25,7317.18375
2015-03-16,7551.25,7716,7537.25,7693.25,,7716,7537.25,7693.25,7334.46125
2015-03-23,7692.25,7705,7513.75,7567.5,,7705,7513.75,7567.5,7349.3275
2015-03-30,7571.25,7625.5,7502.75,7551,,7625.5,7502.75,7551,7363.45125
2015-04-06,7508.75,7659.75,7508.25,7659.25,,7659.75,7508.25,7659.25,7378.30125
2015-04-13,7658.75,7685.25,7567.75,7590.75,,7685.25,7567.75,7590.75,7392.3175
2015-04-20,7600.5,7780,7596,7773.5,,7780,7596,7773.5,7406.98125
2015-04-27,7776.75,7799.25,7630.25,7712.5,,7799.25,7630.25,7712.5,7421.72625
2015-05-04,7715.5,7747.25,7576.25,7690.75,,7747.25,7576.25,7690.75,7433.94375
2015-05-11,7696.25,7751.25,7618.25,7733.75,,7751.25,7618.25,7733.75,7446.995
2015-05-18,7735,7785.75,7714.25,7770.75,,7785.75,7714.25,7770.75,7463.41375
2015-05-26,7771.25,7794.75,7698.75,7756.5,,7794.75,7698.75,7756.5,7475.94375
2015-06-01,7757.75,7784.5,7693,7724.25,,7784.5,7693,7724.25,7488.74375
