time,open,high,low,close,PlotCandle (Open),PlotCandle (High,PlotCandle (Low),PlotCandle (Close),Plot
2023-07-19,18519.5,18633,18481.5,18509.75,,18633,18481.5,18509.75,15503.095
2023-07-20,18493,18496,18117.25,18166.5,,18496,18117.25,18166.5,15522.42
2023-07-21,18161,18289.5,18092.5,18125.25,,18289.5,18092.5,18125.25,15539.85625
2023-07-24,18126.25,18189,18054,18139.25,,18189,18054,18139.25,15557.44875
2023-07-25,18140.25,18306.5,18119.5,18297.25,,18306.5,18119.5,18297.25,15576.4425
2023-07-26,18300.5,18309.5,18085.25,18195.25,,18309.5,18085.25,18195.25,15596.97375
2023-07-27,18209,18474.25,18081.5,18154.5,,18474.25,18081.5,18154.5,15617.815
2023-07-28,18150.25,18466.25,18116.5,18416.25,,18466.25,18116.5,18416.25,15640.53
2023-07-31,18420.25,18487.25,18361.5,18439.25,,18487.25,18361.5,18439.25,15663.4975
2023-08-01,18439.5,18459.5,18298.5,18378.75,,18459.5,18298.5,18378.75,15685.1
2023-08-02,18327.25,18360,17984.25,18021.25,,18360,17984.25,18021.25,15706.51125
2023-08-03,18026,18122,17909.75,18017.75,,18122,17909.75,18017.75,15725.96625
2023-08-04,18011.25,18180.5,17906.75,17933,,18180.5,17906.75,17933,15744.05375
2023-08-07,17940.75,18065.75,17904.5,18060.75,,18065.75,17904.5,18060.75,15763.63875
2023-08-08,18065.25,18068,17788.25,17921.25,,18068,17788.25,17921.25,15782.9825
2023-08-09,17922,18002.75,17716.75,17774,,18002.75,17716.75,17774,15799.99875
2023-08-10,17772.75,18012.5,17706.25,17788,,18012.5,17706.25,17788,15816.67875
2023-08-11,17789.25,17837,17607.5,17674,,17837,17607.5,17674,15832.15625
2023-08-14,17674.25,17852.25,17591,17850.25,,17852.25,17591,17850.25,15849.0725
2023-08-15,17849.25,17905.25,17645,17680.25,,17905.25,17645,17680.25,15867.0325
2023-08-16,17681,17736.25,17491.75,17507.25,,17736.25,17491.75,17507.25,15881.4775
2023-08-17,17510.5,17588.5,17308.5,17313.75,,17588.5,17308.5,17313.75,15895.81875
2023-08-18,17318.25,17373,17179.5,17314.25,,17373,17179.5,17314.25,15910.82375
2023-08-21,17332.75,17584,17290.75,17542.25,,17584,17290.75,17542.25,15928.8625
2023-08-22,17544.75,17688.5,17502.25,17533.5,,17688.5,17502.25,17533.5,15947.92375
2023-08-23,17530,17927,17527.5,17926,,17927,17527.5,17926,15968.23375
2023-08-24,17903.25,17988.25,17387.25,17402.75,,17988.25,17387.25,17402.75,15985.21375
2023-08-25,17403.25,17619,17322,17542.5,,17619,17322,17542.5,16002.51875
2023-08-28,17561.25,17696.75,17543.75,17668.25,,17696.75,17543.75,17668.25,16021.6825
2023-08-29,17669,18000.75,17620,17996.5,,18000.75,17620,17996.5,16038.325
2023-08-30,17997.75,18093,17931.75,18083.25,,18093,17931.75,18083.25,16054.59625
2023-08-31,18084,18177,18030.25,18106.75,,18177,18030.25,18106.75,16071.32375
2023-09-01,18104.25,18231.5,18024.25,18081.5,,18231.5,18024.25,18081.5,16087.2975
2023-09-05,18087.25,18157,17988.5,18087.75,,18157,17988.5,18087.75,16103.915
2023-09-06,18081.5,18103.25,17880.75,17957,,18103.25,17880.75,17957,16120.00375
2023-09-07,17955.25,17966,17727.75,17856.5,,17966,17727.75,17856.5,16135.7675
2023-09-08,17856.5,17961,17793.25,17883.25,,17961,17793.25,17883.25,16152.275
2023-09-11,17878.25,18067.75,17868.25,18041.5,,18067.75,17868.25,18041.5,16168.8225
2023-09-12,18033.75,18051.5,17855.25,17877.5,,18051.5,17855.25,17877.5,16183.8575
2023-09-13,17872.25,17991.25,17777.5,17944.5,,17991.25,17777.5,17944.5,16199.6825
2023-09-14,17940.5,18086,17902.5,18048.75,,18086,17902.5,18048.75,16216.84625
2023-09-15,18048.5,18091.25,17728.25,17754.5,,18091.25,17728.25,17754.5,16233.05875
2023-09-18,17753.75,17832.5,17702,17796.75,,17832.5,17702,17796.75,16246.69375
2023-09-19,17795.75,17813.75,17620,17754.5,,17813.75,17620,17754.5,16260.32
2023-09-20,17746.75,17807.75,17498.5,17505.25,,17807.75,17498.5,17505.25,16272.9875
2023-09-21,17504.75,17520.5,17212.5,17221.25,,17520.5,17212.5,17221.25,16285.0625
2023-09-22,17226,17399,17207.75,17247.75,,17399,17207.75,17247.75,16298.50625
2023-09-25,17251.75,17327.25,17153.75,17322.5,,17327.25,17153.75,17322.5,16312.66125
2023-09-26,17320.5,17320.5,17037.75,17096.75,,17320.5,17037.75,17096.75,16324.995
2023-09-27,17096.75,17193,16957.5,17138,,17193,16957.5,17138,16337.95625
2023-09-28,17144,17319,17029.5,17248,,17319,17029.5,17248,16350.74375
2023-09-29,17248,17432.25,17182.5,17263,,17432.25,17182.5,17263,16362.9225
2023-10-02,17336.5,17417.5,17197.5,17364,,17417.5,17197.5,17364,16375.91875
2023-10-03,17361,17402.5,17023,17086,,17402.5,17023,17086,16389.71375
2023-10-04,17085.25,17327.5,16960.5,17274,,17327.5,16960.5,17274,16405.10375
2023-10-05,17274.5,17330.25,17087.75,17232.25,,17330.25,17087.75,17232.25,16420.96
2023-10-06,17225.25,17531.75,17031.5,17511,,17531.75,17031.5,17511,16438.17
2023-10-09,17411.75,17584.25,17321,17566.5,,17584.25,17321,17566.5,16454.845
2023-10-10,17568,17755,17543.25,17653.5,,17755,17543.25,17653.5,16473.51125
2023-10-11,17653.75,17788.25,17624.5,17782.25,,17788.25,17624.5,17782.25,16492.7075
2023-10-12,17779,17840.25,17587.75,17695.5,,17840.25,17587.75,17695.5,16512.245
2023-10-13,17695.5,17738.25,17433.75,17479,,17738.25,17433.75,17479,16531.34375
2023-10-16,17491.5,17708.25,17454.5,17676.25,,17708.25,17454.5,17676.25,16550.195
2023-10-17,17677.25,17680.75,17421.75,17614,,17680.75,17421.75,17614,16568.67625
2023-10-18,17608,17609.75,17350.75,17432.75,,17609.75,17350.75,17432.75,16586.755
2023-10-19,17416.5,17509.75,17211,17222,,17509.75,17211,17222,16603.56625
2023-10-20,17221.5,17259,17016.5,17020.5,,17259,17016.5,17020.5,16620.1025
2023-10-23,17051.5,17225.25,16885.75,17120.5,,17225.25,16885.75,17120.5,16635.78125
2023-10-24,17115.5,17320.25,17077.5,17202.25,,17320.25,17077.5,17202.25,16651.48875
2023-10-25,17199.5,17226.5,16815.5,16839.25,,17226.5,16815.5,16839.25,16664.89875
2023-10-26,16796.5,16830.5,16511.75,16581,,16830.5,16511.75,16581,16676.04875
2023-10-27,16619.75,16779.25,16581.25,16641.5,,16779.25,16581.25,16641.5,16687.26875
2023-10-30,16707.5,16848,16674.5,16784.25,,16848,16674.5,16784.25,16698.8025
2023-10-31,16782,16875.25,16682.75,16823.5,,16875.25,16682.75,16823.5,16710.42375
2023-11-01,16831.5,17133.5,16782.25,17132.75,,17133.5,16782.25,17132.75,16724.2975
2023-11-02,17132.75,17388.75,17131.5,17342,,17388.75,17131.5,17342,16739.66
2023-11-03,17299.5,17600,17297,17557.75,,17600,17297,17557.75,16754.68
2023-11-06,17558.5,17629,17509.5,17594,,17629,17509.5,17594,16768.5925
2023-11-07,17586.5,17783.75,17547.5,17747.5,,17783.75,17547.5,17747.5,16783.09875
2023-11-08,17744.5,17789,17658.25,17731,,17789,17658.25,17731,16798.00625
2023-11-09,17727.75,17825.25,17608.25,17627,,17825.25,17608.25,17627,16811.45875
2023-11-10,17626.25,17984.25,17578.75,17954.5,,17984.25,17578.75,17954.5,16825.74625
2023-11-13,17957.75,17972.75,17836.75,17928.75,,17972.75,17836.75,17928.75,16841.06625
2023-11-14,17929.5,18290.25,17923.5,18264.5,,18290.25,17923.5,18264.5,16857.4125
2023-11-15,18266.5,18421,18203.75,18216.75,,18421,18203.75,18216.75,16871.59
2023-11-16,18218.25,18278.25,18168.25,18270.25,,18278.25,18168.25,18270.25,16885.21
2023-11-17,18269.25,18311.5,18196.5,18245.75,,18311.5,18196.5,18245.75,16898.97625
2023-11-20,18266.5,18488.25,18208.75,18461,,18488.25,18208.75,18461,16914.33625
2023-11-21,18459,18494,18283.5,18340,,18494,18283.5,18340,16927.95625
2023-11-22,18338.75,18545,18314.25,18417,,18545,18314.25,18417,16942.86625
2023-11-24,18408.25,18458,18353.25,18382.5,,18458,18353.25,18382.5,16958.15
2023-11-27,18379.5,18460.75,18310.25,18376.25,,18460.75,18310.25,18376.25,16973.94125
2023-11-28,18376.75,18443,18316.75,18423,,18443,18316.75,18423,16988.95125
2023-11-29,18427,18580,18385,18412.75,,18580,18385,18412.75,17003.545
2023-11-30,18411.75,18470,18227.5,18328.5,,18470,18227.5,18328.5,17017.07
2023-12-01,18326.5,18421.5,18235.5,18401.75,,18421.5,18235.5,18401.75,17032.3675
2023-12-04,18393.5,18397.5,18092.75,18229,,18397.5,18092.75,18229,17047.2125
2023-12-05,18234.75,18332.5,18132.75,18271.25,,18332.5,18132.75,18271.25,17063.63125
2023-12-06,18268.5,18409.25,18173.5,18186,,18409.25,18173.5,18186,17079.34875
2023-12-07,18186,18437.5,18162.5,18389.5,,18437.5,18162.5,18389.5,17095.95125
2023-12-08,18389,18490.25,18259.75,18465.5,,18490.25,18259.75,18465.5,17113.9
2023-12-11,18464.5,18619.5,18417,18614.75,,18619.5,18417,18614.75,17132.11625
2023-12-12,18612.25,18759.25,18555.75,18756,,18759.25,18555.75,18756,17151.31
2023-12-13,18755.25,18965.75,18735.25,18921.75,,18965.75,18735.25,18921.75,17171.6125
2023-12-14,18936.75,19044.25,18787.25,18902.25,,19044.25,18787.25,18902.25,17191.4825
2023-12-15,18898.5,19046.5,18891.5,18974.25,,19046.5,18891.5,18974.25,17210.35125
2023-12-18,18979.5,19133.25,18961.5,19081,,19133.25,18961.5,19081,17229.77
2023-12-19,19076.25,19188.75,19070,19185.25,,19188.75,19070,19185.25,17250.43875
2023-12-20,19183.25,19232.75,18917.75,18954,,19232.75,18917.75,18954,17269.6375
2023-12-21,18949.5,19129.5,18949.5,19108.75,,19129.5,18949.5,19108.75,17290.755
2023-12-22,19115.25,19200.75,19050.75,19121.75,,19200.75,19050.75,19121.75,17312.52125
2023-12-26,19123.75,19270.5,19123.75,19249.25,,19270.5,19123.75,19249.25,17334.63375
2023-12-27,19249.5,19292.25,19214.75,19289.25,,19292.25,19214.75,19289.25,17355.63125
2023-12-28,19286.25,19324.5,19237,19248.75,,19324.5,19237,19248.75,17376.12
2023-12-29,19249.5,19290.25,19097.5,19163,,19290.25,19097.5,19163,17394.60875
2024-01-02,19178.25,19197.75,18781.75,18891,,19197.75,18781.75,18891,17412.0525
2024-01-03,18896,18896.5,18681.25,18702,,18896.5,18681.25,18702,17428.28875
2024-01-04,18704.5,18746.5,18595.25,18610,,18746.5,18595.25,18610,17443.18875
2024-01-05,18614.25,18736.5,18493.5,18624.25,,18736.5,18493.5,18624.25,17459.0475
2024-01-08,18629.25,18970.5,18537.5,18947.5,,18970.5,18537.5,18947.5,17475.65375
2024-01-09,18947.25,19027.75,18817,18988.75,,19027.75,18817,18988.75,17492.215
2024-01-10,18988.75,19142.25,18960.75,19116.25,,19142.25,18960.75,19116.25,17509.95625
2024-01-11,19114.25,19216.25,18912.25,19117.5,,19216.25,18912.25,19117.5,17528.035
2024-01-12,19117,19201.75,19025.75,19114.5,,19201.75,19025.75,19114.5,17545.0375
2024-01-16,19121,19193,18971,19137.25,,19193,18971,19137.25,17561.50625
2024-01-17,19137.25,19141.25,18848.5,19019.5,,19141.25,18848.5,19019.5,17576.295
2024-01-18,19013.75,19285,18993.5,19276.5,,19285,18993.5,19276.5,17592.6
2024-01-19,19275.25,19630.5,19266.5,19622,,19630.5,19266.5,19622,17610.785
2024-01-22,19625.25,19744.25,19593.25,19614.75,,19744.25,19593.25,19614.75,17629.7275
2024-01-23,19620.25,19717.5,19568.75,19711.75,,19717.5,19568.75,19711.75,17648.7
2024-01-24,19713.25,19952.75,19711.5,19789.5,,19952.75,19711.5,19789.5,17668.025
2024-01-25,19774,19911.25,19701.25,19738.75,,19911.25,19701.25,19738.75,17687.12
