time,open,high,low,close,PlotCandle (Open),PlotCandle (High,PlotCandle (Low),PlotCandle (Close),Plot
2001-12-03,5035,5183,4995.5,5021.5,,5183,4995.5,5021.5,5077.4725
2002-01-01,5015.5,5155,4922,4991.5,,5155,4922,4991.5,5072.065
2002-02-01,4987.5,5003.5,4768.5,4798.5,,5003.5,4768.5,4798.5,5026.8975
2002-03-01,4798,5013,4796,4889.5,,5013,4796,4889.5,4981.5925
2002-04-01,4884,4919.5,4661,4710,,4919.5,4661,4710,4935.3825
2002-05-01,4709.5,4784,4574.5,4639.5,,4784,4574.5,4639.5,4882.055
2002-06-03,4639.5,4649.5,4399,4479,,4649.5,4399,4479,4841.7
2002-07-01,4479.5,4498.5,4298,4386.5,,4498.5,4298,4386.5,4808.4375
2002-08-01,4383.5,4480,4282,4368.5,,4480,4282,4368.5,4750.895
2002-09-02,4367,4405.5,4247,4258,,4405.5,4247,4258,4672.1525
2002-10-01,4256.5,4435.5,4218.5,4412.5,,4435.5,4218.5,4412.5,4590.39
2002-11-01,4412.5,4566,4394.5,4538,,4566,4394.5,4538,4544.835
2002-12-02,4533.5,4578.5,4396.5,4404.5,,4578.5,4396.5,4404.5,4497.2075
2003-01-01,4409.5,4526,4382.5,4402,,4526,4382.5,4402,4456.465
2003-02-03,4401.5,4439.5,4356,4428,,4439.5,4356,4428,4427.9725
2003-03-03,4432,4518.5,4362.5,4436,,4518.5,4362.5,4436,4411.53
2003-04-01,4434,4544.5,4430.5,4523,,4544.5,4430.5,4523,4416.2225
2003-05-01,4522,4617.5,4510,4614,,4617.5,4510,4614,4437.405
2003-06-02,4613.5,4681.5,4595,4616.5,,4681.5,4595,4616.5,4464.5325
2003-07-01,4618,4731.5,4591,4691,,4731.5,4591,4691,4507.49
2003-08-01,4690.5,4758,4616,4754,,4758,4616,4754,4533.9875
2003-09-01,4753,4814.5,4712.5,4715.5,,4814.5,4712.5,4715.5,4564.49
2003-10-01,4715,4854.5,4714,4827.5,,4854.5,4714,4827.5,4604.8975
2003-11-03,4822,4868,4766,4834.5,,4868,4766,4834.5,4646.8725
2003-12-01,4833.5,4885.5,4782,4874.5,,4885.5,4782,4874.5,4691.4775
2004-01-01,4879.5,4969.5,4867,4901.5,,4969.5,4867,4901.5,4739.93
2004-02-02,4900.5,4932,4858.5,4878,,4932,4858.5,4878,4774.7
2004-03-01,4879.5,4902.5,4769.5,4845.5,,4902.5,4769.5,4845.5,4800.28
